id,Слово,Перевод,Тип,Курс,Урок
232,düzenli,"аккуратный, упорядоченный",İSİMLER,A2,UNITE1
747,ecza dolabı,"аптечка, шкафчик для лекарств",İSİMLER,A2,UNITE1
748,ela,"светло-карий, янтарный",İSİMLER,A2,UNITE1
749,emir,"приказ, команда",İSİMLER,A2,UNITE1
750,enerjik,энергичный,İSİMLER,A2,UNITE1
751,esprili,остроумный,İSİMLER,A2,UNITE1
752,et,мясо,İSİMLER,A2,UNITE1
753,faydalı,полезный,İSİMLER,A2,UNITE1
754,gece,ночь,İSİMLER,A2,UNITE1
755,gerekli,необходимый,İSİMLER,A2,UNITE1
756,gökyüzü,небо,İSİMLER,A2,UNITE1
757,gözlük,очки,İSİMLER,A2,UNITE1
2939,güleryüzlü,"улыбчивый, приветливый",İSİMLER,A2,UNITE1
758,güvenilir,надёжный,İSİMLER,A2,UNITE1
759,harika,"замечательный, великолепный",İSİMLER,A2,UNITE1
760,hayvan,животное,İSİMLER,A2,UNITE1
761,huzurlu,"спокойный, умиротворённый",İSİMLER,A2,UNITE1
762,ihtiyaç,потребность,İSİMLER,A2,UNITE1
763,ilaç,лекарство,İSİMLER,A2,UNITE1
764,inatçı,упрямый,İSİMLER,A2,UNITE1
765,istek,"желание, запрос",İSİMLER,A2,UNITE1
766,kadayıf,"кадаиф, вермишелевидное тесто",İSİMLER,A2,UNITE1
767,kadeh,"бокал, рюмка",İSİMLER,A2,UNITE1
768,kap,"ёмкость, сосуд",İSİMLER,A2,UNITE1
769,kapıcı,"швейцар, консьерж",İSİMLER,A2,UNITE1
770,karabiber,чёрный перец,İSİMLER,A2,UNITE1
771,karınca,муравей,İSİMLER,A2,UNITE1
772,karizmatik,харизматичный,İSİMLER,A2,UNITE1
773,karpuz,арбуз,İSİMLER,A2,UNITE1
774,kâse,"чаша, пиала",İSİMLER,A2,UNITE1
775,kekik,чабрец,İSİMLER,A2,UNITE1
776,kemer,"ремень, пояс",İSİMLER,A2,UNITE1
777,kenar,"край, сторона",İSİMLER,A2,UNITE1
778,kısım,часть,İSİMLER,A2,UNITE1
779,kıyma,фарш,İSİMLER,A2,UNITE1
780,kızıl,"рыжий, алый",İSİMLER,A2,UNITE1
781,kilogram,килограмм,İSİMLER,A2,UNITE1
782,klinik,клиника,İSİMLER,A2,UNITE1
783,konu,"тема, предмет",İSİMLER,A2,UNITE1
784,korkak,трусливый,İSİMLER,A2,UNITE1
785,köfte,"котлета, фрикаделька",İSİMLER,A2,UNITE1
786,kurabiye,печенье,İSİMLER,A2,UNITE1
787,kuşbaşı,кубики мяса,İSİMLER,A2,UNITE1
788,kutsal,"святой, священный",İSİMLER,A2,UNITE1
789,küp,куб,İSİMLER,A2,UNITE1
790,lahmacun,лахмаджун,İSİMLER,A2,UNITE1
791,levha,"табличка, пластина",İSİMLER,A2,UNITE1
679,lezzetli,вкусный,İSİMLER,A2,UNITE1
792,lokum,рахат-лукум,İSİMLER,A2,UNITE1
793,makarna,макароны,İSİMLER,A2,UNITE1
794,malzeme,"материал, ингредиент",İSİMLER,A2,UNITE1
795,maydanoz,петрушка,İSİMLER,A2,UNITE1
796,menü,меню,İSİMLER,A2,UNITE1
797,meraklı,"любопытный, интересующийся",İSİMLER,A2,UNITE1
798,meslek,профессия,İSİMLER,A2,UNITE1
799,mesut,счастливый,İSİMLER,A2,UNITE1
800,miktar,количество,İSİMLER,A2,UNITE1
801,mutlaka,"обязательно, непременно",İSİMLER,A2,UNITE1
394,müşteri,"клиент, покупатель",İSİMLER,A2,UNITE1
802,müze,музей,İSİMLER,A2,UNITE1
803,naz,"каприз, нежность",İSİMLER,A2,UNITE1
804,neşeli,"весёлый, радостный",İSİMLER,A2,UNITE1
805,otopark,автостоянка,İSİMLER,A2,UNITE1
806,öneri,предложение,İSİMLER,A2,UNITE1
688,patlıcan,баклажан,İSİMLER,A2,UNITE1
807,perde,"занавеска, штора",İSİMLER,A2,UNITE1
808,peynir,сыр,İSİMLER,A2,UNITE1
809,pizza,пицца,İSİMLER,A2,UNITE1
810,porsiyon,порция,İSİMLER,A2,UNITE1
811,profil,профиль,İSİMLER,A2,UNITE1
812,prospektüs,"инструкция (к лекарству), проспект",İSİMLER,A2,UNITE1
813,rüya,"сон, мечта",İSİMLER,A2,UNITE1
814,rüzgâr,ветер,İSİMLER,A2,UNITE1
815,sabır,терпение,İSİMLER,A2,UNITE1
816,sakal,борода,İSİMLER,A2,UNITE1
817,salata,салат,İSİMLER,A2,UNITE1
818,salyangoz,улитка,İSİMLER,A2,UNITE1
819,saman,солома,İSİMLER,A2,UNITE1
820,saygı,уважение,İSİMLER,A2,UNITE1
821,sevgi,любовь,İSİMLER,A2,UNITE1
822,sevimli,"милый, симпатичный",İSİMLER,A2,UNITE1
2940,sivi,жидкий,İSİMLER,A2,UNITE1
824,sifon,"сифон, бачок",İSİMLER,A2,UNITE1
825,sigara,сигарета,İSİMLER,A2,UNITE1
826,sipariş,заказ,İSİMLER,A2,UNITE1
406,site,"жилой комплекс, сайт",İSİMLER,A2,UNITE1
827,soğan,лук,İSİMLER,A2,UNITE1
828,soğuk,холодный,İSİMLER,A2,UNITE1
829,sosyal paylaşım,социальная сеть,İSİMLER,A2,UNITE1
830,su,вода,İSİMLER,A2,UNITE1
831,şarap,вино,İSİMLER,A2,UNITE1
696,şeker,"сахар, конфета",İSİMLER,A2,UNITE1
832,şirin,"милый, симпатичный",İSİMLER,A2,UNITE1
833,şiş,"вертел, шампур",İSİMLER,A2,UNITE1
834,tane,"штука, зерно",İSİMLER,A2,UNITE1
835,tarif,"рецепт, описание",İSİMLER,A2,UNITE1
836,tatlı,"сладкий, десерт",İSİMLER,A2,UNITE1
837,tava,сковорода,İSİMLER,A2,UNITE1
838,tavsiye,"рекомендация, совет",İSİMLER,A2,UNITE1
839,tecrübe,опыт,İSİMLER,A2,UNITE1
840,tek,"один, единственный",İSİMLER,A2,UNITE1
700,ten,кожа,İSİMLER,A2,UNITE1
841,tramvay,трамвай,İSİMLER,A2,UNITE1
842,tuvalet,туалет,İSİMLER,A2,UNITE1
843,tuz,соль,İSİMLER,A2,UNITE1
844,uyarı,предупреждение,İSİMLER,A2,UNITE1
845,veteriner,ветеринар,İSİMLER,A2,UNITE1
846,yağ,"масло, жир",İSİMLER,A2,UNITE1
847,yağmur,дождь,İSİMLER,A2,UNITE1
848,yarar,"польза, выгода",İSİMLER,A2,UNITE1
849,yarışma,соревнование,İSİMLER,A2,UNITE1
850,yaşam,жизнь,İSİMLER,A2,UNITE1
851,yeterince,достаточно,İSİMLER,A2,UNITE1
852,yorgan,одеяло,İSİMLER,A2,UNITE1
853,yumurta,яйцо,İSİMLER,A2,UNITE1
2941,yüksek zarar,высокий ущерб,İSİMLER,A2,UNITE1
856,acele etmek,"торопиться, спешить",FİİLLER,A2,UNITE1
857,anlatmak,"рассказывать, объяснять",FİİLLER,A2,UNITE1
858,bağlamak,"связывать, привязывать",FİİLLER,A2,UNITE1
859,basmak,"нажимать, давить, печатать",FİİLLER,A2,UNITE1
707,beğenmek,"нравиться, одобрять",FİİLLER,A2,UNITE1
429,beslenmek,"питаться, кормиться",FİİLLER,A2,UNITE1
860,bıkmak,"уставать (от чего-л.), надоедать",FİİLLER,A2,UNITE1
2942,bölmek,"делить, разделять",FİİLLER,A2,UNITE1
861,çağırmak,"звать, вызывать",FİİLLER,A2,UNITE1
862,çekmek,"тянуть, снимать (деньги), фотографировать",FİİLLER,A2,UNITE1
863,çırpmak,"взбивать, мешать (яйца)",FİİLLER,A2,UNITE1
864,dizmek,"расставлять в ряд, нанизывать",FİİLLER,A2,UNITE1
865,doğramak,"резать, крошить",FİİLLER,A2,UNITE1
866,doldurmak,"наполнять, заполнять",FİİLLER,A2,UNITE1
867,dökmek,"лить, выливать",FİİLLER,A2,UNITE1
868,duymak,слышать,FİİLLER,A2,UNITE1
869,düşünmek,"думать, размышлять",FİİLLER,A2,UNITE1
870,düzenlemek,"организовывать, упорядочивать",FİİLLER,A2,UNITE1
871,eklemek,"добавлять, присоединять",FİİLLER,A2,UNITE1
872,geç kalmak,опаздывать,FİİLLER,A2,UNITE1
2943,getirmek,"приносить, приводить",FİİLLER,A2,UNITE1
540,göndermek,"отправлять, посылать",FİİLLER,A2,UNITE1
873,hapşırmak,чихать,FİİLLER,A2,UNITE1
874,haşlamak,"ошпаривать, бланшировать",FİİLLER,A2,UNITE1
875,hatırlamak,вспоминать,FİİLLER,A2,UNITE1
876,ısmarlamak,"заказывать (еду, напитки)",FİİLLER,A2,UNITE1
877,ihmal etmek,"пренебрегать, не уделять внимание",FİİLLER,A2,UNITE1
878,ilave etmek,"добавлять, прибавлять",FİİLLER,A2,UNITE1
879,ilerlemek,"продвигаться вперед, прогрессировать",FİİLLER,A2,UNITE1
880,isyan etmek,"протестовать, возмущаться",FİİLLER,A2,UNITE1
881,işaretlemek,"отмечать, помечать",FİİLLER,A2,UNITE1
902,itmek,толкать,FİİLLER,A2,UNITE1
2944,karıştırmak,"мешать, вмешиваться",FİİLLER,A2,UNITE1
882,kavga etmek,"ссориться, драться",FİİLLER,A2,UNITE1
883,kaynatmak,кипятить,FİİLLER,A2,UNITE1
2945,kesmek,"резать, отрезать",FİİLLER,A2,UNITE1
884,kızartmak,жарить (во фритюре),FİİLLER,A2,UNITE1
885,kızmak,"злиться, сердиться",FİİLLER,A2,UNITE1
886,kopmak,"обрываться, отрываться",FİİLLER,A2,UNITE1
462,koymak,"класть, ставить",FİİLLER,A2,UNITE1
903,merak etmek,"интересоваться, любопытствовать",FİİLLER,A2,UNITE1
904,numaralandırmak,нумеровать,FİİLLER,A2,UNITE1
887,oluşturmak,"создавать, образовывать",FİİLLER,A2,UNITE1
888,önermek,"предлагать, рекомендовать",FİİLLER,A2,UNITE1
889,özen göstermek,"проявлять заботу, стараться",FİİLLER,A2,UNITE1
890,park etmek,парковать(ся),FİİLLER,A2,UNITE1
471,pişirmek,"готовить (еду), варить",FİİLLER,A2,UNITE1
891,rendelemek,тереть на терке,FİİLLER,A2,UNITE1
892,saklamak,"хранить, прятать",FİİLLER,A2,UNITE1
893,sıralamak,"расставлять по порядку, выстраивать",FİİLLER,A2,UNITE1
905,silmek,"вытирать, стирать (надпись)",FİİLLER,A2,UNITE1
2946,sipariş vermek,"заказывать (в ресторане, магазине)",FİİLLER,A2,UNITE1
895,süzmek,"процеживать, фильтровать",FİİLLER,A2,UNITE1
896,tamamlamak,"завершать, завершить",FİİLLER,A2,UNITE1
897,tarif etmek,"описывать, объяснять рецепт",FİİLLER,A2,UNITE1
898,tükenmek,"заканчиваться, иссякать",FİİLLER,A2,UNITE1
1578,tüketmek,"потреблять, использовать",FİİLLER,A2,UNITE1
899,usanmak,"надоедать, уставать (от чего-л.)",FİİLLER,A2,UNITE1
900,uzatmak,"продлевать, протягивать",FİİLLER,A2,UNITE1
901,yağmak,"идти (о дожде, снеге)",FİİLLER,A2,UNITE1
906,yalan söylemek,"лгать, говорить неправду",FİİLLER,A2,UNITE1
907,yerleştirmek,"размещать, устанавливать",FİİLLER,A2,UNITE1
2947,zaman ayırmak,выделять время,FİİLLER,A2,UNITE1
655,ziyaret etmek,"навещать, посещать",FİİLLER,A2,UNITE1
178,Afiyet olsun.,Приятного аппетита.,KALIP İFADELER,A2,UNITE1
908,Çok yaşayın.,"Да здравствуйте, живите долго.",KALIP İFADELER,A2,UNITE1
909,Elinize sağlık.,"Здоровья вашим рукам, спасибо за труды, отличная работа.",KALIP İFADELER,A2,UNITE1
910,Hayırlı olsun.,"С лёгким, добрым паром, пусть принесёт счастье, добро пожаловать.",KALIP İFADELER,A2,UNITE1
911,Kolay gelsin.,"Бывай(те), удачи, лёгкой работы.",KALIP İFADELER,A2,UNITE1
2948,aksiyon,"экшен, боевик",İSİMLER,A2,UNITE2
1152,animasyon,"анимация, мультфильм",İSİMLER,A2,UNITE2
915,as,туз,İSİMLER,A2,UNITE2
2504,başrol,главная роль,İSİMLER,A2,UNITE2
1156,belgesel,документальный фильм,İSİMLER,A2,UNITE2
918,beslenme,питание,İSİMLER,A2,UNITE2
728,beyaz,белый,İSİMLER,A2,UNITE2
919,bilgin,"учёный, эрудит",İSİMLER,A2,UNITE2
920,bolca,"обильно, в изобилии",İSİMLER,A2,UNITE2
921,bordo,бордовый,İSİMLER,A2,UNITE2
922,buluş,изобретение,İSİMLER,A2,UNITE2
923,cömert,щедрый,İSİMLER,A2,UNITE2
2949,çavdar,рожь,İSİMLER,A2,UNITE2
2950,çiğ,сырой,İSİMLER,A2,UNITE2
924,çizgi film,мультфильм,İSİMLER,A2,UNITE2
925,demokrasi,демократия,İSİMLER,A2,UNITE2
926,deney,"эксперимент, опыт",İSİMLER,A2,UNITE2
927,derbi,"дерби, принципиальный матч",İSİMLER,A2,UNITE2
2951,dram,драма,İSİMLER,A2,UNITE2
930,egzersiz,упражнение,İSİMLER,A2,UNITE2
357,ekonomi,"экономия, хозяйство",İSİMLER,A2,UNITE2
666,emekli,пенсионер,İSİMLER,A2,UNITE2
932,esnek,гибкий,İSİMLER,A2,UNITE2
50,fare,мышь,İSİMLER,A2,UNITE2
933,fırsatçı,оппортунист,İSİMLER,A2,UNITE2
934,gazetecilik,журналистика,İSİMLER,A2,UNITE2
754,gece,ночь,İSİMLER,A2,UNITE2
2952,gerilim,"напряжение, триллер",İSİMLER,A2,UNITE2
247,gündüz,день,İSİMLER,A2,UNITE2
935,hayalci,"мечтатель, фантазёр",İSİMLER,A2,UNITE2
936,hırsız,вор,İSİMLER,A2,UNITE2
937,hizmetçi,служанка,İSİMLER,A2,UNITE2
938,hükümdar,правитель,İSİMLER,A2,UNITE2
940,idareci,"администратор, управляющий",İSİMLER,A2,UNITE2
762,ihtiyaç,потребность,İSİMLER,A2,UNITE2
941,iletişim,"общение, связь",İSİMLER,A2,UNITE2
942,ilginç,интересный,İSİMLER,A2,UNITE2
943,ilk,первый,İSİMLER,A2,UNITE2
945,kahkaha,"смех, хохот",İSİMLER,A2,UNITE2
946,kahraman,герой,İSİMLER,A2,UNITE2
947,kalsiyum,кальций,İSİMLER,A2,UNITE2
1035,kampanya,"кампания, акция",İSİMLER,A2,UNITE2
948,kanat,крыло,İSİMLER,A2,UNITE2
949,kaplumbağa,черепаха,İSİMLER,A2,UNITE2
950,kemik,кость,İSİMLER,A2,UNITE2
2953,kepek,перхоть,İSİMLER,A2,UNITE2
264,kırmızı,красный,İSİMLER,A2,UNITE2
951,kolesterol,холестерин,İSİMLER,A2,UNITE2
952,komutan,командир,İSİMLER,A2,UNITE2
953,konforlu,"удобный, комфортный",İSİMLER,A2,UNITE2
954,kongre,"конгресс, съезд",İSİMLER,A2,UNITE2
955,koyun,овца,İSİMLER,A2,UNITE2
956,kristal,кристалл,İSİMLER,A2,UNITE2
957,kurnaz,"хитрый, изворотливый",İSİMLER,A2,UNITE2
958,kuruyemiş,орехи (сушёные),İSİMLER,A2,UNITE2
588,kültür,культура,İSİMLER,A2,UNITE2
959,lacivert,"тёмно-синий, синий",İSİMLER,A2,UNITE2
963,magazin,"журнал, светская хроника",İSİMLER,A2,UNITE2
103,mağaza,магазин,İSİMLER,A2,UNITE2
2954,meşhur,"известный, знаменитый",İSİMLER,A2,UNITE2
107,meşgul,занятый,İSİMLER,A2,UNITE2
964,metre,метр,İSİMLER,A2,UNITE2
1666,mineral,минерал,İSİMLER,A2,UNITE2
965,mizaç,"характер, нрав",İSİMLER,A2,UNITE2
966,mucit,изобретатель,İSİMLER,A2,UNITE2
967,muhteşem,"великолепный, потрясающий",İSİMLER,A2,UNITE2
968,müdür,"директор, заведующий",İSİMLER,A2,UNITE2
971,okyanus,океан,İSİMLER,A2,UNITE2
972,ödül,"награда, премия",İSİMLER,A2,UNITE2
2955,pano,"доска, стенд",İSİMLER,A2,UNITE2
973,politika,политика,İSİMLER,A2,UNITE2
810,porsiyon,порция,İSİMLER,A2,UNITE2
974,protein,белок,İSİMLER,A2,UNITE2
975,puan,"балл, очко",İSİMLER,A2,UNITE2
976,radyo dalgası,радиоволна,İSİMLER,A2,UNITE2
691,reçete,рецепт (медицинский),İSİMLER,A2,UNITE2
977,romancı,"романист, писатель",İSİMLER,A2,UNITE2
1203,romantik,"романтичный, романтический",İSİMLER,A2,UNITE2
981,satış,продажа,İSİMLER,A2,UNITE2
982,sene,год,İSİMLER,A2,UNITE2
983,sıradan,"обычный, заурядный",İSİMLER,A2,UNITE2
984,sinyal,сигнал,İSİMLER,A2,UNITE2
985,siyah,чёрный,İSİMLER,A2,UNITE2
987,takım,команда,İSİMLER,A2,UNITE2
988,takma,"искусственный, накладной",İSİMLER,A2,UNITE2
989,tavan,потолок,İSİMLER,A2,UNITE2
990,tavşan,кролик,İSİMLER,A2,UNITE2
991,teleskop,телескоп,İSİMLER,A2,UNITE2
620,toplantı,"собрание, встреча",İSİMLER,A2,UNITE2
412,tür,"вид, тип",İSİMLER,A2,UNITE2
2956,ünvan,"звание, титул",İSİMLER,A2,UNITE2
994,usta,"мастер, умелец",İSİMLER,A2,UNITE2
995,vasıta,"средство, транспорт",İSİMLER,A2,UNITE2
996,yazar,писатель,İSİMLER,A2,UNITE2
997,yolculuk,путешествие,İSİMLER,A2,UNITE2
1083,yöresel,"местный, региональный",İSİMLER,A2,UNITE2
1718,zencefil,имбирь,İSİMLER,A2,UNITE2
2435,adım atmak,"делать шаг, ступать",FİİLLER,A2,UNITE2
998,affetmek,прощать,FİİLLER,A2,UNITE2
2957,atanmak,быть назначенным,FİİLLER,A2,UNITE2
999,bastırmak,"подавлять, прижимать",FİİLLER,A2,UNITE2
2958,başvurmak,"обращаться (с заявлением), подавать заявку",FİİLLER,A2,UNITE2
636,doğmak,рождаться,FİİLLER,A2,UNITE2
2959,düşürmek,"ронять, сбивать",FİİLLER,A2,UNITE2
2960,gönüllü olmak,"быть добровольцем, вызваться",FİİLLER,A2,UNITE2
879,ilerlemek,"продвигаться вперед, прогрессировать",FİİLLER,A2,UNITE2
1001,incelemek,"изучать, исследовать",FİİLLER,A2,UNITE2
642,katılmak,"принимать участие, присоединяться",FİİLLER,A2,UNITE2
1002,kazanmak,"выигрывать, зарабатывать",FİİLLER,A2,UNITE2
1003,keşfetmek,"открывать, обнаруживать",FİİLLER,A2,UNITE2
1004,mezun olmak,оканчивать (учебное заведение),FİİLLER,A2,UNITE2
1578,tüketmek,"потреблять, использовать",FİİLLER,A2,UNITE2
2961,ünlü olmak,становиться знаменитым,FİİLLER,A2,UNITE2
2962,vazgeçmek,"отказываться (от чего-л.), бросать (привычку)",FİİLLER,A2,UNITE2
2963,yerleşmek,"поселяться, устраиваться",FİİLLER,A2,UNITE2
1005,yayımlamak,"публиковать, выпускать",FİİLLER,A2,UNITE2
1006,ahşap,"деревянный, древесина",İSİMLER,A2,UNITE3
1007,aniden,"вдруг, внезапно",İSİMLER,A2,UNITE3
1008,asker,солдат,İSİMLER,A2,UNITE3
1009,Avrupa,Европа,İSİMLER,A2,UNITE3
1010,baharatlı,"острый, пряный",İSİMLER,A2,UNITE3
1011,bal,мёд,İSİMLER,A2,UNITE3
1012,bambu,бамбук,İSİMLER,A2,UNITE3
1013,başbakan,премьер-министр,İSİMLER,A2,UNITE3
1014,belediye,"муниципалитет, городское управление",İSİMLER,A2,UNITE3
1015,bölge,"регион, область",İSİMLER,A2,UNITE3
1016,bülbül,соловей,İSİMLER,A2,UNITE3
1017,çadır,палатка,İSİMLER,A2,UNITE3
1018,çekirdek,"сердцевина, семечко",İSİMLER,A2,UNITE3
663,çevre,окружающая среда,İSİMLER,A2,UNITE3
664,çiftçi,фермер,İSİMLER,A2,UNITE3
1019,dağ,гора,İSİMLER,A2,UNITE3
1020,dışkı,"фекалии, экскременты",İSİMLER,A2,UNITE3
356,dizi,"сериал, ряд",İSİMLER,A2,UNITE3
40,doğum günü,день рождения,İSİMLER,A2,UNITE3
1021,döner,дёнер-кебаб,İSİMLER,A2,UNITE3
745,dürüst,честный,İSİMLER,A2,UNITE3
1022,eldiven,перчатка,İSİMLER,A2,UNITE3
360,eş,"супруг, супруга",İSİMLER,A2,UNITE3
1023,etkinlik,"мероприятие, активность",İSİMLER,A2,UNITE3
1024,ev planı,план дома,İSİMLER,A2,UNITE3
1025,fal,"гадание, предсказание",İSİMLER,A2,UNITE3
753,faydalı,полезный,İSİMLER,A2,UNITE3
1026,ferah,"свежий, просторный",İSİMLER,A2,UNITE3
1027,festival,фестиваль,İSİMLER,A2,UNITE3
1028,gelenek,традиция,İSİMLER,A2,UNITE3
370,gösteri,"шоу, представление",İSİMLER,A2,UNITE3
1029,güneşli,солнечный,İSİMLER,A2,UNITE3
759,harika,"замечательный, великолепный",İSİMLER,A2,UNITE3
250,hastane,больница,İSİMLER,A2,UNITE3
372,hava,"воздух, погода",İSİMLER,A2,UNITE3
65,hayal,"мечта, фантазия",İSİMLER,A2,UNITE3
375,hediye,подарок,İSİMLER,A2,UNITE3
2964,ilık,тёплый,İSİMLER,A2,UNITE3
1031,icat,изобретение,İSİMLER,A2,UNITE3
764,inatçı,упрямый,İSİMLER,A2,UNITE3
1032,izleyici,зритель,İSİMLER,A2,UNITE3
1033,jimnastik,гимнастика,İSİMLER,A2,UNITE3
1034,kaban,"пальто, куртка",İSİMLER,A2,UNITE3
1035,kampanya,"кампания, акция",İSİMLER,A2,UNITE3
1036,kar,снег,İSİMLER,A2,UNITE3
1037,katedral,собор,İSİMLER,A2,UNITE3
1038,kazak,"свитер, джемпер",İSİMLER,A2,UNITE3
1039,kıyı,"берег, побережье",İSİMLER,A2,UNITE3
1040,kıymet,"ценность, важность",İSİMLER,A2,UNITE3
1041,klozet,унитаз,İSİMLER,A2,UNITE3
1042,mahalli,местный,İSİMLER,A2,UNITE3
1043,makyaj,макияж,İSİMLER,A2,UNITE3
1044,merasim,церемония,İSİMLER,A2,UNITE3
1045,mercimek,чечевица,İSİMLER,A2,UNITE3
1046,mesai,рабочее время,İSİMLER,A2,UNITE3
1047,metrekare,квадратный метр,İSİMLER,A2,UNITE3
1048,mısır,кукуруза,İSİMLER,A2,UNITE3
1049,mimar,архитектор,İSİMLER,A2,UNITE3
1050,mobilya,мебель,İSİMLER,A2,UNITE3
684,nehir,река,İSİMLER,A2,UNITE3
1051,nemli,влажный,İSİMLER,A2,UNITE3
1052,oğul,сын,İSİMLER,A2,UNITE3
971,okyanus,океан,İSİMLER,A2,UNITE3
1053,ödeme,"платёж, оплата",İSİMLER,A2,UNITE3
1054,padişah,"султан, падишах",İSİMLER,A2,UNITE3
1055,pamuk,хлопок,İSİMLER,A2,UNITE3
1056,piramit,пирамида,İSİMLER,A2,UNITE3
1057,plaj,пляж,İSİMLER,A2,UNITE3
1058,robot,робот,İSİMLER,A2,UNITE3
1059,romatizma,ревматизм,İSİMLER,A2,UNITE3
1060,sağanak,ливень,İSİMLER,A2,UNITE3
980,sahil,"побережье, берег",İSİMLER,A2,UNITE3
816,sakal,борода,İSİMLER,A2,UNITE3
1061,satılık,"продающийся, в продаже",İSİMLER,A2,UNITE3
820,saygı,уважение,İSİMLER,A2,UNITE3
1062,seçim,выборы,İSİMLER,A2,UNITE3
304,semt,район,İSİMLER,A2,UNITE3
1063,serin,прохладный,İSİMLER,A2,UNITE3
1064,sınav,экзамен,İSİMLER,A2,UNITE3
1065,sirk,цирк,İSİMLER,A2,UNITE3
1066,sisli,туманный,İSİMLER,A2,UNITE3
1067,soslu,с соусом,İSİMLER,A2,UNITE3
309,sosyal,"социальный, общественный",İSİMLER,A2,UNITE3
1068,sörf,сёрфинг,İSİMLER,A2,UNITE3
1069,stant,"стенд, палатка",İSİMLER,A2,UNITE3
1070,şelale,водопад,İSİMLER,A2,UNITE3
1071,tapınak,храм,İSİMLER,A2,UNITE3
1072,tarla,поле,İSİMLER,A2,UNITE3
1073,taş,камень,İSİMLER,A2,UNITE3
1074,torun,"внук, внучка",İSİMLER,A2,UNITE3
411,tur,"тур, экскурсия",İSİMLER,A2,UNITE3
1075,tuş,клавиша,İSİMLER,A2,UNITE3
1076,vaat,обещание,İSİMLER,A2,UNITE3
622,vakit,время,İSİMLER,A2,UNITE3
1077,valiz,чемодан,İSİMLER,A2,UNITE3
1078,vize,виза,İSİMLER,A2,UNITE3
1079,yağmurluk,"дождевик, плащ",İSİMLER,A2,UNITE3
1080,yanardağ,вулкан,İSİMLER,A2,UNITE3
1081,yoğunluk,"плотность, интенсивность",İSİMLER,A2,UNITE3
1082,yosun,"водоросли, мох",İSİMLER,A2,UNITE3
1083,yöresel,"местный, региональный",İSİMLER,A2,UNITE3
421,yurt,"общежитие, родина",İSİMLER,A2,UNITE3
706,anlaşmak,"договариваться, сходиться во мнениях",FİİLLER,A2,UNITE3
1084,artmak,"увеличиваться, возрастать",FİİLLER,A2,UNITE3
1085,azalmak,"уменьшаться, сокращаться",FİİLLER,A2,UNITE3
1086,balık tutmak,ловить рыбу,FİİLLER,A2,UNITE3
1087,boyamak,"красить, рисовать",FİİLLER,A2,UNITE3
861,çağırmak,"звать, вызывать",FİİLLER,A2,UNITE3
1088,çalıştırmak,"запускать, управлять (машиной)",FİİLLER,A2,UNITE3
1089,çizmek,"рисовать, чертить",FİİLLER,A2,UNITE3
1090,dalmak,"нырять, погружаться",FİİLLER,A2,UNITE3
709,değiştirmek,"менять, изменять",FİİLLER,A2,UNITE3
870,düzenlemek,"организовывать, упорядочивать",FİİLLER,A2,UNITE3
1091,geçirmek,"проводить (время), переносить (болезнь)",FİİLLER,A2,UNITE3
445,geçmek,"проходить, проезжать, сдавать (экзамен)",FİİLLER,A2,UNITE3
1092,gerçekleştirmek,"осуществлять, выполнять",FİİLLER,A2,UNITE3
446,gezmek,"путешествовать, гулять",FİİLLER,A2,UNITE3
175,görüşmek,"встречаться, видеться, беседовать",FİİLLER,A2,UNITE3
1093,güneşlenmek,загорать,FİİLLER,A2,UNITE3
1094,ikna etmek,убеждать,FİİLLER,A2,UNITE3
1095,iptal olmak,отменяться,FİİLLER,A2,UNITE3
1096,kaçmak,"убегать, избегать",FİİLLER,A2,UNITE3
1097,karar vermek,решать (принимать решение),FİİLLER,A2,UNITE3
1098,kartopu oynamak,играть в снежки,FİİLLER,A2,UNITE3
642,katılmak,"принимать участие, присоединяться",FİİLLER,A2,UNITE3
1099,kayak yapmak,кататься на лыжах,FİİLLER,A2,UNITE3
1100,kürek çekmek,грести,FİİLLER,A2,UNITE3
1101,tahmin etmek,"предполагать, угадывать",FİİLLER,A2,UNITE3
1102,takmak,"надевать, прикреплять",FİİLLER,A2,UNITE3
2965,traş olmak,бриться,FİİLLER,A2,UNITE3
898,tükenmek,"заканчиваться, иссякать",FİİLLER,A2,UNITE3
1104,ambulans,скорая помощь,İSİMLER,A2,UNITE4
1105,asansör,лифт,İSİMLER,A2,UNITE4
1106,bilmece,загадка,İSİMLER,A2,UNITE4
1107,cankurtaran,"спасатель, спасательный круг",İSİMLER,A2,UNITE4
1108,cin,джинн,İSİMLER,A2,UNITE4
1109,deve,верблюд,İSİMLER,A2,UNITE4
1110,diyar,"край, страна",İSİMLER,A2,UNITE4
1111,efsane,легенда,İSİMLER,A2,UNITE4
1112,evliya,святой,İSİMLER,A2,UNITE4
237,fakir,бедный,İSİMLER,A2,UNITE4
2966,fikra,анекдот,İSİMLER,A2,UNITE4
1114,fırtına,"шторм, буря",İSİMLER,A2,UNITE4
1115,hayran,"поклонник, фанат",İSİMLER,A2,UNITE4
1116,inşaat,строительство,İSİMLER,A2,UNITE4
382,işçi,рабочий,İSİMLER,A2,UNITE4
1117,itfaiyeci,пожарный,İSİMLER,A2,UNITE4
1118,kasaba,"городок, местечко",İSİMLER,A2,UNITE4
262,kasiyer,кассир,İSİMLER,A2,UNITE4
1119,kaval,свирель,İSİMLER,A2,UNITE4
